Datum,Tag,Restaurant,Terrasse,Ferien-Value,Special-Day-Value
2025-02-05,Mi,4537.0,0.0,0.14285714285714285,0.0
2025-02-06,Do,5320.9,0.0,0.14285714285714285,0.0
2025-02-07,Fr,8669.1,0.0,0.14285714285714285,0.0
2025-02-08,Sa,11973.0,843.0,0.14285714285714285,0.0
2025-02-09,So,10669.1,1862.4,0.14285714285714285,0.0
2025-02-10,Mo,3735.5,0.0,0.14285714285714285,0.0
2025-02-11,Di,5461.5,0.0,0.14285714285714285,0.0
2025-02-12,Mi,8047.0,0.0,0.14285714285714285,0.0
2025-02-13,Do,6676.6,0.0,0.14285714285714285,0.0
2025-02-14,Fr,15846.7,0.0,0.14285714285714285,1.0
2025-02-15,Sa,14133.9,0.0,0.14285714285714285,0.0
2025-02-16,So,13805.1,0.0,0.14285714285714285,0.0
2025-02-17,Mo,5751.2,0.0,0.0,0.0
2025-02-18,Di,8241.1,0.0,0.0,0.0
2025-02-19,Mi,4999.9,0.0,0.0,0.0
2025-02-20,Do,4987.4,0.0,0.0,0.0
2025-02-21,Fr,10549.2,225.5,0.0,0.0
2025-02-22,Sa,12771.9,255.6,0.5428571428571428,0.0
2025-02-23,So,11932.2,0.0,0.5428571428571428,0.0
2025-02-24,Mo,7168.7,0.0,0.5428571428571428,0.0
2025-03-01,Sa,15765.3,0.0,0.5714285714285714,0.0
2025-03-02,So,12145.4,299.1,0.5714285714285714,0.0
2025-03-03,Mo,7034.5,1013.4,0.42857142857142855,0.0
2025-03-04,Di,9266.3,1557.3,0.42857142857142855,0.0
2025-03-05,Mi,10047.9,2459.8,0.42857142857142855,0.0
2025-03-06,Do,8079.1,2717.2,0.42857142857142855,0.0
2025-03-07,Fr,14695.0,4385.8,0.42857142857142855,0.0
2025-03-08,Sa,15635.8,10155.8,0.42857142857142855,0.0
2025-03-09,So,15005.6,6343.7,0.42857142857142855,0.0
2025-03-10,Mo,5933.7,71.7,0.0,0.0
2025-03-11,Di,4132.7,299.1,0.0,0.0
2025-03-12,Mi,5647.5,0.0,0.0,0.0
2025-03-13,Do,7114.3,0.0,0.0,0.0
2025-03-14,Fr,9456.3,0.0,0.0,0.0
2025-03-15,Sa,9893.4,0.0,0.0,0.0
2025-03-16,So,13303.8,0.0,0.0,0.0
2025-03-17,Mo,5292.1,28.6,0.0,0.0
2025-03-18,Di,4930.9,771.8,0.0,0.0
2025-03-19,Mi,6317.5,2736.4,0.0,0.0
2025-03-20,Do,7879.1,1694.5,0.0,0.0
2025-03-21,Fr,9714.5,559.1,0.0,0.0
2025-03-22,Sa,14912.3,5260.6,0.0,0.0
2025-03-23,So,13138.0,1462.7,0.0,0.0
2025-03-24,Mo,4868.1,244.2,0.0,0.0
2025-03-25,Di,7446.3,0.0,0.0,0.0
2025-03-26,Mi,6297.2,0.0,0.0,0.0
2025-03-27,Do,6439.3,5.2,0.0,0.0
2025-03-28,Fr,10134.0,0.0,0.0,0.0
2025-03-29,Sa,15940.8,0.0,0.0,0.0
2025-03-30,So,19089.7,2750.3,0.0,0.0
2025-03-31,Mo,6774.6,87.3,0.0,0.0
2025-04-01,Di,7760.9,131.6,0.0,0.0
2025-04-02,Mi,8985.7,1567.9,0.0,0.0
2025-04-03,Do,5506.0,3353.6,0.0,0.0
2025-04-04,Fr,8572.0,8225.9,0.0,0.0
2025-04-05,Sa,12146.5,10292.7,0.2857142857142857,0.0
2025-04-06,So,17831.0,4154.0,0.2857142857142857,0.0
2025-04-07,Mo,6745.5,2198.6,0.2857142857142857,0.0
2025-04-08,Di,10587.5,1428.8,0.2857142857142857,0.0
2025-04-09,Mi,8274.5,3172.6,0.2857142857142857,0.0
2025-04-10,Do,6796.1,4546.9,0.2857142857142857,0.0
2025-04-11,Fr,9626.0,9143.5,0.2857142857142857,0.0
2025-04-12,Sa,11882.9,9312.3,0.42857142857142855,0.0
2025-04-13,So,14012.2,1335.1,0.42857142857142855,0.1
2025-04-14,Mo,7694.6,1470.4,0.42857142857142855,0.0
2025-04-15,Di,7273.15,892.0,0.42857142857142855,0.0
2025-04-16,Mi,10737.1,0.0,0.42857142857142855,0.0
2025-04-17,Do,10022.1,0.0,0.42857142857142855,0.0
2025-04-18,Fr,23608.3,0.0,0.8571428571428571,1.0
2025-04-19,Sa,16831.9,7114.1,0.8571428571428571,0.0
2025-04-20,So,27465.2,412.1,0.8571428571428571,1.0
2025-04-21,Mo,18547.6,938.6,0.8571428571428571,1.0
2025-04-22,Di,7632.9,3849.1,0.5714285714285714,0.0
2025-04-23,Mi,4021.0,2238.9,0.5714285714285714,0.0
2025-04-24,Do,6528.3,0.0,0.5714285714285714,0.0
2025-04-25,Fr,10929.6,50.0,0.5714285714285714,0.0
2025-04-26,Sa,14417.4,2039.3,0.7142857142857143,0.75
2025-04-27,So,8553.7,2734.0,0.7142857142857143,0.75
2025-04-28,Mo,3230.0,8118.7,0.5714285714285714,0.0
2025-05-01,Do,2997.4,20779.8,0.5714285714285714,0.0
2025-05-02,Fr,2298.6,19572.2,0.5714285714285714,0.0
2025-05-03,Sa,14611.6,2781.8,0.5714285714285714,0.0
2025-05-04,So,16509.5,338.8,0.5714285714285714,0.0
2025-05-05,Mo,11092.7,0.0,0.14285714285714285,0.0
2025-05-06,Di,8891.3,0.0,0.14285714285714285,0.0
2025-05-07,Mi,7167.3,0.0,0.14285714285714285,0.0
2025-05-08,Do,8058.5,20.4,0.14285714285714285,0.0
2025-05-09,Fr,14726.3,104.2,0.14285714285714285,0.0
2025-05-10,Sa,10834.9,10889.4,0.14285714285714285,0.75
2025-05-11,So,15532.1,24644.0,0.14285714285714285,1.0
2025-05-12,Mo,8908.5,1192.8,0.0,0.0
2025-05-13,Di,6282.5,1667.7,0.0,0.0
2025-05-14,Mi,1787.0,13809.7,0.0,0.0
2025-05-15,Do,4953.2,7809.3,0.0,0.0
2025-05-16,Fr,10111.3,4688.4,0.0,0.0
2025-05-17,Sa,8599.1,9206.7,0.0,0.0
2025-05-18,So,9432.6,13165.4,0.0,0.0
2025-05-19,Mo,2766.8,7623.5,0.0,0.0
2025-05-20,Di,11783.2,923.8,0.0,0.0
2025-05-21,Mi,10648.4,85.4,0.0,0.0
2025-05-22,Do,5039.5,0.0,0.0,0.0
2025-05-23,Fr,13552.2,267.3,0.0,0.0
2025-05-24,Sa,12453.3,4113.5,0.0,0.0
2025-05-25,So,11087.9,622.9,0.0,0.0
2025-05-26,Mo,8769.0,0.0,0.0,0.0
2025-05-27,Di,7681.8,1607.1,0.0,0.0
2025-06-01,So,6929.4,13516.8,0.0,0.0
2025-06-02,Mo,5109.7,847.7,0.0,0.0
2025-06-03,Di,6609.3,4748.4,0.0,0.0
2025-06-04,Mi,8903.3,1687.5,0.0,0.0
2025-06-05,Do,7888.6,220.7,0.0,0.0
2025-06-06,Fr,15366.5,1853.1,0.0,0.0
2025-06-07,Sa,15367.6,228.8,0.0,0.0
2025-06-08,So,23519.3,1172.7,0.0,1.0
2025-06-09,Mo,2239.2,20808.5,0.0,1.0
2025-06-10,Di,2028.5,10280.4,0.0,0.0
2025-06-11,Mi,830.2,15932.6,0.0,0.0
2025-06-12,Do,563.0,15842.35,0.0,0.0
2025-06-13,Fr,2624.2,19542.6,0.0,0.0
2025-06-14,Sa,4915.8,23701.9,0.0,0.75
2025-06-15,So,4595.6,13540.5,0.0,0.75
2025-06-16,Mo,1485.6,7548.5,0.0,0.0
2025-06-17,Di,1169.1,14673.4,0.0,0.0
2025-06-18,Mi,1689.1,16501.1,0.0,0.0
2025-06-19,Do,712.8,16200.1,0.0,0.5
2025-06-20,Fr,1744.3,15254.3,0.0,0.0
2025-06-21,Sa,3184.1,17792.7,0.0,0.0
2025-06-22,So,1357.4,22417.5,0.0,0.0
2025-06-23,Mo,5787.5,5890.5,0.0,0.0
2025-06-24,Di,1623.3,15600.4,0.0,0.0
2025-06-25,Mi,1631.3,16741.2,0.0,0.0
2025-06-26,Do,5192.5,7228.9,0.0,0.0
2025-07-01,Di,770.4,16725.7,0.028571428571428574,0.0
2025-07-02,Mi,2722.8,15396.65,0.028571428571428574,0.0
2025-07-03,Do,1660.8,15906.5,0.028571428571428574,0.0
2025-07-04,Fr,3262.7,20002.8,0.028571428571428574,0.0
2025-07-05,Sa,2643.7,20168.4,0.8571428571428571,0.0
2025-07-06,So,11649.4,8194.7,0.8571428571428571,0.0
2025-07-07,Mo,11174.4,329.0,0.8571428571428571,0.0
2025-07-08,Di,13442.6,233.9,0.8571428571428571,0.0
2025-07-09,Mi,4839.8,17539.2,0.8571428571428571,0.0
2025-07-10,Do,1514.1,19937.1,0.8571428571428571,0.0
2025-07-11,Fr,2748.6,19946.2,0.8571428571428571,0.0
2025-07-12,Sa,2249.1,23859.25,0.8571428571428571,0.0
2025-07-13,So,65.3,23668.8,0.8571428571428571,0.0
2025-07-14,Mo,2377.4,10946.3,0.8571428571428571,0.0
2025-07-15,Di,1343.8,12846.35,0.8571428571428571,0.0
2025-07-16,Mi,14852.2,2560.7,0.8571428571428571,0.0
2025-07-17,Do,2542.6,15594.2,0.8571428571428571,0.0
2025-07-18,Fr,2765.6,21995.3,0.8571428571428571,0.0
2025-07-19,Sa,10422.5,11827.7,1.0,0.0
2025-07-20,So,7907.1,15395.7,1.0,0.0
2025-07-21,Mo,8408.1,3150.4,1.0,0.0
2025-07-22,Di,9088.4,9935.6,1.0,0.0
2025-07-23,Mi,1309.1,18597.5,1.0,0.0
2025-07-24,Do,11031.8,98.2,1.0,0.0
2025-07-25,Fr,8839.8,5497.1,1.0,0.0
2025-07-26,Sa,12300.19,1505.3,1.0,0.0
2025-07-27,So,14066.4,1555.1,1.0,0.0
2025-07-28,Mo,11987.0,0.0,1.0,0.0
2025-08-01,Fr,16792.9,4573.4,1.0,1.0
2025-08-02,Sa,14403.5,128.7,1.0,0.0
2025-08-03,So,10387.9,3798.2,1.0,0.0
2025-08-04,Mo,2764.7,12383.4,1.0,0.0
2025-08-05,Di,1406.5,12667.6,1.0,0.0
2025-08-06,Mi,3164.8,17372.9,1.0,0.0
2025-08-07,Do,3536.6,18578.5,1.0,0.0
2025-08-08,Fr,2253.9,19598.9,1.0,0.0
2025-08-09,Sa,3462.6,20395.1,1.0,0.0
2025-08-10,So,2829.5,22864.1,1.0,0.0
2025-08-11,Mo,378.8,16104.3,0.6285714285714287,0.0
2025-08-12,Di,1865.2,18965.4,0.6285714285714287,0.0
2025-08-13,Mi,1595.9,16658.0,0.6285714285714287,0.0
2025-08-14,Do,3918.7,17529.9,0.6285714285714287,0.0
2025-08-15,Fr,3955.0,19378.4,0.6285714285714287,0.5
2025-08-16,Sa,4290.7,15500.6,0.6285714285714287,0.0
2025-08-17,So,1199.8,21730.0,0.6285714285714287,0.0
2025-08-18,Mo,462.2,10490.0,0.0,0.0
2025-08-19,Di,2692.4,13642.0,0.0,0.0
2025-08-20,Mi,6608.3,2722.4,0.0,0.0
2025-08-21,Do,11148.7,9.4,0.0,0.0
2025-08-22,Fr,12391.1,6259.3,0.0,0.0
2025-08-23,Sa,12479.1,7178.6,0.0,0.0
2025-08-24,So,923.2,18879.1,0.0,0.75
2025-08-25,Mo,291.8,11558.2,0.0,0.0
2025-08-26,Di,283.9,17377.5,0.0,0.0
2025-08-27,Mi,5007.9,10369.9,0.0,0.0
2025-09-01,Mo,8458.2,151.9,0.0,0.0
2025-09-02,Di,9633.2,1145.1,0.0,0.0
2025-09-03,Mi,2756.0,8815.8,0.0,0.0
2025-09-04,Do,6228.0,1284.7,0.0,0.0
2025-09-05,Fr,14377.4,1171.7,0.0,0.0
2025-09-06,Sa,8039.6,15203.6,0.0,0.0
2025-09-07,So,-281.5,21954.7,0.0,0.0
2025-09-08,Mo,7398.1,573.3,0.0,0.0
2025-09-09,Di,9616.1,837.4,0.0,0.0
2025-09-10,Mi,8406.1,570.0,0.0,0.0
2025-09-11,Do,10213.2,530.2,0.0,0.0
2025-09-12,Fr,13351.1,258.6,0.0,0.0
2025-09-13,Sa,14199.4,1365.0,0.0,0.0
2025-09-14,So,13279.1,3005.7,0.0,0.0
2025-09-15,Mo,5301.5,4150.1,0.0,0.0
2025-09-16,Di,5808.1,396.1,0.0,0.0
2025-09-17,Mi,5276.1,2335.9,0.0,0.0
2025-09-18,Do,4022.2,11648.8,0.0,0.0
2025-09-19,Fr,4524.4,16995.3,0.0,0.0
2025-09-20,Sa,4534.2,20059.3,0.05714285714285715,0.0
2025-09-21,So,9279.3,10339.2,0.05714285714285715,0.0
2025-09-22,Mo,7481.0,10.6,0.05714285714285715,0.0
2025-09-23,Di,7277.5,0.0,0.05714285714285715,0.0
2025-09-24,Mi,10004.2,0.0,0.05714285714285715,0.0
2025-09-25,Do,7014.09,9.4,0.05714285714285715,0.0
2025-09-26,Fr,12759.5,78.9,0.05714285714285715,0.0
2025-09-27,Sa,13048.4,68.3,0.7428571428571429,0.0
2025-09-28,Mo,5992.4,649.6,0.7428571428571429,0.0
2025-10-01,Mi,7068.5,252.7,0.7428571428571429,0.0
2025-10-02,Do,8741.6,371.3,0.7428571428571429,0.0
2025-10-03,Fr,10687.1,0.0,0.7428571428571429,0.0
2025-10-04,Sa,15752.9,1040.9,0.9142857142857144,0.0
2025-10-05,So,12585.5,0.0,1.0,0.0
2025-10-06,Mo,4742.2,0.0,1.0,0.0
2025-10-07,Di,6453.3,2336.0,1.0,0.0
2025-10-08,Mi,5794.35,293.1,1.0,0.0
2025-10-09,Do,7270.3,0.0,1.0,0.0
2025-10-10,Fr,10413.1,140.4,1.0,0.0
2025-10-11,Sa,15014.6,0.0,1.0,0.0
2025-10-12,So,13141.4,9.5,1.0,0.0
2025-10-13,Mo,8249.3,0.0,0.2571428571428572,0.0
2025-10-14,Di,10259.3,0.0,0.2571428571428572,0.0
2025-10-15,Mi,6291.5,0.0,0.2571428571428572,0.0
2025-10-16,Do,6873.1,6.0,0.2571428571428572,0.0
2025-10-17,Fr,11741.0,0.0,0.2571428571428572,0.0
2025-10-18,Sa,18994.1,372.4,0.2571428571428572,0.0
2025-10-19,So,14254.8,960.3,0.2571428571428572,0.0
2025-10-20,Mo,6899.3,5.8,0.028571428571428574,0.0
2025-10-21,Di,6279.2,0.0,0.028571428571428574,0.0
2025-10-22,Mi,8600.3,59.3,0.028571428571428574,0.0
2025-10-23,Do,4245.9,0.0,0.028571428571428574,0.0
2025-10-24,Fr,11271.8,0.0,0.028571428571428574,0.0
2025-10-25,Sa,13841.8,0.0,0.028571428571428574,0.0
2025-10-26,So,12114.3,0.0,0.028571428571428574,0.0
2025-10-27,Mo,3649.8,0.0,0.0,0.0
2025-11-01,Sa,14640.5,0.0,,
2025-11-02,So,10665.2,0.0,,
2025-11-03,Mo,9231.8,281.6,,
2025-11-04,Di,8534.02,383.1,,
2025-11-05,Mi,8201.2,463.9,,
2025-11-06,Do,7172.5,230.8,,
2025-11-07,Fr,13396.9,36.0,,
2025-11-08,Sa,14867.6,0.0,,
2025-11-09,So,10922.0,68.4,,
2025-11-10,Mo,3624.65,0.0,,
2025-11-11,Di,5725.4,428.9,,
2025-11-12,Mi,6279.9,362.6,,
2025-11-13,Do,6735.1,307.4,,
2025-11-14,Fr,12458.5,80.0,,
2025-11-15,Sa,15362.0,1909.4,,
2025-11-16,So,11721.3,0.0,,
